uri,url,author_handle,text,created_at,like_count,repost_count,reply_count,quote_count
at://did:plc:pvrtdpjrnk67z7mehywacmze/app.bsky.feed.post/3mmz4apbe4c2s,https://bsky.app/profile/leonspottydog.bsky.social/post/3mmz4apbe4c2s,leonspottydog.bsky.social,During our webcam coffee chat one of my coworkers admitted to not believing in climate change and the full on collective wince we all did on webcam in reaction to that was incredible,2026-05-29T17:55:36.702Z,14,0,1,0
at://did:plc:hazq7mkvz3rfdm2pngaizb3a/app.bsky.feed.post/3mmz4a3v4n22r,https://bsky.app/profile/almamexi.bsky.social/post/3mmz4a3v4n22r,almamexi.bsky.social,"In 2020, A category 2 hurricane makes landfall on the southern coast of Mexico, at Oaxaca.  It is the strongest on record for the month of May, with climate scientists suspecting climate change as a catalyst for the storm's strength. ",2026-05-29T13:55:16.278339-04:00,0,0,0,0
at://did:plc:23ltfgqty4nkbqnk3ikxhhyt/app.bsky.feed.post/3mmz465gfhs2u,https://bsky.app/profile/d27m3f21.bsky.social/post/3mmz465gfhs2u,d27m3f21.bsky.social,"If climate change doesn't get us then humans will. Yes, I know they're linked but I fear the earth is coming to an end. The only good thing is, when man has died out Mother Nature will restore.",2026-05-29T17:54:10.883Z,0,0,0,0
at://did:plc:oi5t7jxwf7hytulah4mvckva/app.bsky.feed.post/3mmz42pmxrs2a,https://bsky.app/profile/salamandernews.org/post/3mmz42pmxrs2a,salamandernews.org,"Disturbingly early heatwave with 'fingerprints of climate change all over it'

In Lewisham, it's causing high levels of ozone pollution, 

breaching govt limits for the year.

@frediotto.bsky.social @wwattribution.bsky.social 

www.salamandernews.org/2026-05-lond...",2026-05-29T17:52:15.755Z,1,1,0,1
at://did:plc:vxgdyibsekkjkz5wj7cxokeu/app.bsky.feed.post/3mmz42nka222z,https://bsky.app/profile/becoolia.bsky.social/post/3mmz42nka222z,becoolia.bsky.social,"You know, some people say that global warming was a hoax…perpestrated by the chinese, show me the receeps! ‘Cause why would Xi Jinping wanna flood MY basement and rust MY Bowflex? To what end?! 🎵TOOO WHAT END?!🎵",2026-05-29T17:52:13.567Z,6,0,1,0
at://did:plc:icf3i6a7ff6qx3d4oc7acqtr/app.bsky.feed.post/3mmz3ygysqc2n,https://bsky.app/profile/writeon1.bsky.social/post/3mmz3ygysqc2n,writeon1.bsky.social,"Whenever I watch a discussion or read a column about the future of US politics, I look for a mention of the climate crisis. It hardly ever makes an appearance. Politicians and commentators seem convinced that we all care so little that it's not even worth discussing. Self-fulfilling prophecy.",2026-05-29T17:50:59.598Z,0,0,0,0
at://did:plc:kkergqgbhb56ptpwj2wenkje/app.bsky.feed.post/3mmz3w35kvl2r,https://bsky.app/profile/socpaperbot.bsky.social/post/3mmz3w35kvl2r,socpaperbot.bsky.social,"Climate Change and Sustainable Development in Tunisia: Analyzing Environmental Pressures and Adaptation ChallengesThrough Multi-Decadal Data (1960–2025) Tunisia, a semi-arid Mediterranean country, faces increasing climate-related pressures linked to water scarcity, agricultural i
 #sociology link",2026-05-29T17:49:40.000408+00:00,0,0,0,0
at://did:plc:o3efj5m5g3og2vmpuysi33bn/app.bsky.feed.post/3mmz3ujcoq22o,https://bsky.app/profile/newmathshod.bsky.social/post/3mmz3ujcoq22o,newmathshod.bsky.social,"Back when Cameron won in 2015 the head of 6th form invited in local politicians to chat to year 13. I went along to as it was my first time voting. The school was a science college and I'll never forget the UKIP guy trying to deny climate change, reckon he brought his own rope",2026-05-29T17:48:47.801Z,0,0,0,0
at://did:plc:yjqekodgo25hjem4isderwak/app.bsky.feed.post/3mmz3qv4m7k2q,https://bsky.app/profile/kevinleecaster.bsky.social/post/3mmz3qv4m7k2q,kevinleecaster.bsky.social,"People like @sfbaykeeper.bsky.social deny the science of climate change is what I said because they deny the need to keep and remove CO2 from our atmosphere and to sequester it safely imo. That's fine if we disagree on that as I believe we've discussed before.

CDR is in all safe pathways.",2026-05-29T17:46:45.965Z,0,0,1,0
at://did:plc:kcnfefeaqi3twvfxycjo3lp2/app.bsky.feed.post/3mmz3opjcrk2v,https://bsky.app/profile/erikgunderson.bsky.social/post/3mmz3opjcrk2v,erikgunderson.bsky.social,"The ski resorts are in a lot of trouble as it is because climate change has shortened their seasons dramatically. Agriculture in timber are no longer the large scale employers and economic powerhouses, they once were. Tourism is a potent economic force in rural oregon.",2026-05-29T17:45:32.293Z,0,0,1,0
at://did:plc:47ukz5svch7g2jmqu674y7b5/app.bsky.feed.post/3mmz3ogfyqr22,https://bsky.app/profile/eu-gb.bsky.social/post/3mmz3ogfyqr22,eu-gb.bsky.social,"Man, woman and child dead after falling from high-rise London tower block

https://www.europesays.com/britain/51851/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The…",2026-05-29T17:45:22+00:00,0,0,0,0
at://did:plc:afprhrzos5epew7be4iinrrs/app.bsky.feed.post/3mmz3mt5am22l,https://bsky.app/profile/cassiciacum.bsky.social/post/3mmz3mt5am22l,cassiciacum.bsky.social,"They are awful. A reason we literally run out of power in Texas in extreme heat or cold (though much improved as more solar comes online). The water situation in TX is terrible and getting worse. 

Utah is more a result of mismanagement + climate change. At least Cox finally wised up.",2026-05-29T17:44:29.672Z,4,0,1,0
at://did:plc:olarg4dubyuogmlf4anwp4q6/app.bsky.feed.post/3mmz3jqs5l227,https://bsky.app/profile/cascadiajournal.bsky.social/post/3mmz3jqs5l227,cascadiajournal.bsky.social,"In today's news from across #Cascadia, Spokane 3 protesters convicted of conspiracy, Sound Transit kills light rail to Ballard, a proposed LNG terminal would increase BC emissions by 6% and a new exhibit on art in the age of climate change at VAG: www.cascadia-journal.com/cascadia-tod...",2026-05-29T17:42:46.547Z,4,1,0,0
at://did:plc:6xqqylvbu4viy4zthsj2aj4p/app.bsky.feed.post/3mmz3j3xnh227,https://bsky.app/profile/tomfitton.bsky.social/post/3mmz3j3xnh227,tomfitton.bsky.social,"Exclusive: BHP once dubbed climate change an ‘existential’ threat. But leaked documents show it has backtracked on decarbonisation at a vast network of mines.

www.theguardian.com/world/ng-int...",2026-05-29T17:42:24.709Z,0,0,0,0
at://did:plc:6xqqylvbu4viy4zthsj2aj4p/app.bsky.feed.post/3mmz3ifiuhs27,https://bsky.app/profile/tomfitton.bsky.social/post/3mmz3ifiuhs27,tomfitton.bsky.social,"Exclusive: BHP once dubbed climate change an ‘existential’ threat. But leaked documents show it has backtracked on decarbonisation at a vast network of mines.

www.theguardian.com/world/ng-int...",2026-05-29T17:42:01.155Z,1,0,0,0
at://did:plc:i4sigyevfe4frnrmafvk3jqw/app.bsky.feed.post/3mmz3gweumc23,https://bsky.app/profile/buddhistcoalition.bsky.social/post/3mmz3gweumc23,buddhistcoalition.bsky.social,"What story will the next generation tell about how we dealt with climate change? 

Here’s Joanna Macy’s take on it in this article from @tricyclemag.bsky.social 

tricycle.org/article/the-...",2026-05-29T17:41:11.739Z,1,0,0,0
at://did:plc:5zww7zorx2ajw7hqrhuix3ba/app.bsky.feed.post/3mmz3dk2gyy2x,https://bsky.app/profile/byteseu.bsky.social/post/3mmz3dk2gyy2x,byteseu.bsky.social,"Putin pushes Nato to the brink with drone attack in Romania

https://www.byteseu.com/2062298/

Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. Whether it’s investigating the financials …",2026-05-29T17:39:15+00:00,1,0,0,0
at://did:plc:e6byc4dg6hnphwb27k6wyoey/app.bsky.feed.post/3mmz3bwcy7s2l,https://bsky.app/profile/anarchymarshmallow.bsky.social/post/3mmz3bwcy7s2l,anarchymarshmallow.bsky.social,"Nazis are so damn stupid. If they didn't want ""mass migration"" then the climate crisis and exploitation of the global south are the big factors that drive it, they could've focused on that. But no, they just WANT an underclass of scapegoat to exercise cruelty on. It's their favorite thing.",2026-05-29T17:38:23.907Z,1,0,0,0
at://did:plc:ch6t3ua2gjh3ypdy6s24brat/app.bsky.feed.post/3mmz37kxo4c24,https://bsky.app/profile/celineguivarch.bsky.social/post/3mmz37kxo4c24,celineguivarch.bsky.social,"You are working on scenarios relevant for climate change mitigation and/or sustainable development ?

As an author of the chapter on scenarios in next IPCC report, I am interested !

Please inform us about your scenarios. See here, how to do so:
zenodo.org/records/2041...",2026-05-29T17:37:04.893Z,5,3,2,0
at://did:plc:lzcoujf7r7lgjvx2yrmpvxlc/app.bsky.feed.post/3mmz36zwisc2r,https://bsky.app/profile/jessefelder.com/post/3mmz36zwisc2r,jessefelder.com,"“Given the degree of fiscal instability… demographics and climate change, the likelihood is that interest rates are going to go up, not down. The choice of going short may be forced upon [Treasury officials]… but it doesn’t make life easier.“ www.ft.com/content/1701...",2026-05-29T17:36:47.028Z,4,0,0,0
at://did:plc:m76un2njnauykioul73lfo6x/app.bsky.feed.post/3mmz36keocg2u,https://bsky.app/profile/joncors.bsky.social/post/3mmz36keocg2u,joncors.bsky.social,"PNAS 2025, 7,624 people tested: the single most effective way to motivate climate action is future thinking, specifically imagining what the future looks like for you and people you love. Not polar bears. Your people.
1/4",2026-05-29T17:36:30.000Z,8,2,3,0
at://did:plc:jbvsndf2fyb6nocmjt3kaycn/app.bsky.feed.post/3mmz35lfhf22m,https://bsky.app/profile/grayranger.bsky.social/post/3mmz35lfhf22m,grayranger.bsky.social,"Many have said it, but it feels like such a cruel joke that just as we started to figure out how to make progress on climate change suddenly a new industry showed up that consumes colossal amounts of energy and emits titanic amounts of heat.",2026-05-29T17:35:58.237Z,0,0,0,0
at://did:plc:tr4cft75d5yyfurquqoctgug/app.bsky.feed.post/3mmz35c5ufk2k,https://bsky.app/profile/obcycler.bsky.social/post/3mmz35c5ufk2k,obcycler.bsky.social,Caltrans' official position on climate change:,2026-05-29T17:35:48.547Z,20,3,2,0
at://did:plc:k45i2xmjvs5s2opiz7fnd5oa/app.bsky.feed.post/3mmz33ktlxk23,https://bsky.app/profile/jmglachant.bsky.social/post/3mmz33ktlxk23,jmglachant.bsky.social,"Cooling  = adaptation to Climate Change

• Only consuming more?
• Or also consuming better
like with Heat Pump ? 

> Citizens should be told everything 
It will take ages to digest real options 

> But, at a point, they will catch it.
Who smokes in bus or store? 

www.euronews.com/2026/05/29/a...",2026-05-29T17:34:50.541Z,1,0,1,0
at://did:plc:auosi5l2g76gykunujwg3cga/app.bsky.feed.post/3mmz33bdemc2n,https://bsky.app/profile/yellowdotstudios.bsky.social/post/3mmz33bdemc2n,yellowdotstudios.bsky.social,"Pew: Only 48% of Americans ""believe"" the scientific FACT that climate change is caused by human activity—a decline since 2019 & 2022 (as climate impacts have increased.) 

This is a massive indictment of news media, elected leaders, and the tech giants that facilitate the spread of disinformation.",2026-05-29T17:34:40.572Z,27,12,4,2
at://did:plc:shau7hloektsscw4q6vahuhh/app.bsky.feed.post/3mmz32spiwk2f,https://bsky.app/profile/thehorrorguru.bsky.social/post/3mmz32spiwk2f,thehorrorguru.bsky.social,"Every news program that brought on ""experts"" to ""debate"" the overwhelming scientific consensus on climate change are 100% at fault for people's inability to accept our climate change reality.",2026-05-29T17:34:25.243Z,2,0,1,0
at://did:plc:m7khmjec7zg54pzezxbavzia/app.bsky.feed.post/3mmz32e6z5m27,https://bsky.app/profile/nickbreeze.genn.cc/post/3mmz32e6z5m27,nickbreeze.genn.cc,"""Efficiency is the enemy of innovation."" Prof Hans Schellnhuber explains why nonlinear responses are the only path forward on climate change. Full 2018 COP24 Katowice interview by Nick Breeze ClimateGenn: https://youtu.be/EJ1uCMFyYQY #climate #unfccc @genn.cc ",2026-05-29T17:34:09.9622497Z,2,0,2,1
at://did:plc:yjqekodgo25hjem4isderwak/app.bsky.feed.post/3mmz32anazk2q,https://bsky.app/profile/kevinleecaster.bsky.social/post/3mmz32anazk2q,kevinleecaster.bsky.social,"This site monitors where Americans are blocking or trying to block renewable energy projects. It is a very serious issue that needs to be addressed better than it is being addressed by most climate action advocates imo.
oppositionreport.org/reports/curr...",2026-05-29T17:34:05.567Z,1,2,1,0
at://did:plc:25oecrgr4ngsun2anwerxq23/app.bsky.feed.post/3mmz7qnql6s26,https://bsky.app/profile/catsatira.bsky.social/post/3mmz7qnql6s26,catsatira.bsky.social,"One problem is that they may have underestimated the actual effect of warming from greenhouse gases. It was in part masked by other types of pollution, which have a cooling effect.",2026-05-29T18:58:13.199Z,0,0,0,0
at://did:plc:i4cl7vvqq3aalkcpmhityq4n/app.bsky.feed.post/3mmz7lqjly22f,https://bsky.app/profile/scamallach.bsky.social/post/3mmz7lqjly22f,scamallach.bsky.social,"Did you know that thousands of energy-hungry AI data centres are coming to Europe? Our electricity bills could go up fast unless Big Tech is forced to run them on 100% new, renewable energy. Join me in signing👇 action.wemove.eu/sign/2026-05...",2026-05-29T18:55:28.345Z,0,0,0,0
at://did:plc:y4ikv5kxwwsg4a5qz2xtq6xh/app.bsky.feed.post/3mmz7ix7vos2c,https://bsky.app/profile/multiversewanderer.bsky.social/post/3mmz7ix7vos2c,multiversewanderer.bsky.social,"There are NO technical barriers to ending fossil fuels.

Not doing so IS A CHOICE.",2026-05-29T18:53:54.703Z,0,0,0,0
at://did:plc:xcnmimjds2yxhb5phrkanasi/app.bsky.feed.post/3mmz7duqoos2i,https://bsky.app/profile/markolfert.bsky.social/post/3mmz7duqoos2i,markolfert.bsky.social,"Did you know that thousands of energy-hungry AI data centres are coming to Europe? Our electricity bills could go up fast unless Big Tech is forced to run them on 100% new, renewable energy. Join me in signing👇 action.wemove.eu/sign/2026-05...",2026-05-29T18:51:04.336Z,0,0,0,0
at://did:plc:pupfp4rxpbmt7xv4j4xmn27v/app.bsky.feed.post/3mmz77jjzuc2c,https://bsky.app/profile/hakonnordhagen.bsky.social/post/3mmz77jjzuc2c,hakonnordhagen.bsky.social,"«Equinor’s strategy is to be the last oil producing company on earth…It’s like saying Norway should be the last country to give women the right to vote. I like to call Norway the North Korea of fossil fuels because the [internal] debate is so protected.»
Says @julieforchhammer.bsky.social 🎯",2026-05-29T18:48:38.364Z,3,2,0,0
at://did:plc:eeqygiigi4r4zw2vqfndpbvv/app.bsky.feed.post/3mmz7776pd22t,https://bsky.app/profile/carlmarxman.northsky.social/post/3mmz7776pd22t,carlmarxman.northsky.social,"Keep the promise about pharmacare, put the carbon tax back, implement a wealth tax or two, adequately fund the disability benefit so the disabled don't live in poverty, invest in renewable energy instead of oil and gas, disentangle our military from the USA...

That's an easy start.",2026-05-29T18:48:27.508Z,0,0,0,0
at://did:plc:penaiczhdwelt7zimp7ta3wp/app.bsky.feed.post/3mmz6rtflks2b,https://bsky.app/profile/kantelestani.bsky.social/post/3mmz6rtflks2b,kantelestani.bsky.social,"Did you know that thousands of energy-hungry AI data centres are coming to Europe? Our electricity bills could go up fast unless Big Tech is forced to run them on 100% new, renewable energy. Join me in signing👇 action.wemove.eu/sign/2026-05...",2026-05-29T18:40:58.943Z,0,0,0,0
at://did:plc:43fith5mnhgvqiafxbp3jq6m/app.bsky.feed.post/3mmz6r43nh22t,https://bsky.app/profile/greencalvin.bsky.social/post/3mmz6r43nh22t,greencalvin.bsky.social,"It also does not look at emissions when gas is burned in final destination, which accounts for about 75% of emissions from fossil gas. LFG could also be competing with renewable energy in places in Asia where clean energy is taking off. #bcpoli #cdnpoli @adriandix.bsky.social",2026-05-29T18:40:33.076Z,0,0,0,0
at://did:plc:mgdgz2cbiysywuncsejzkw4s/app.bsky.feed.post/3mmz6nuinek2i,https://bsky.app/profile/earthgives.bsky.social/post/3mmz6nuinek2i,earthgives.bsky.social,"...solutions on the environment, reducing food waste, preventing plastic pollution and its impact on our health, wildlife protection, making cheaper and renewable energy available to more people...and so much more.",2026-05-29T18:38:44.764Z,0,0,1,0
at://did:plc:zq46h5uvohvv6qjq6esvcbms/app.bsky.feed.post/3mmz6mp5vwc2t,https://bsky.app/profile/c-anemone-d.bsky.social/post/3mmz6mp5vwc2t,c-anemone-d.bsky.social,"THIS— The reason is that a massively corrupt oligarchy controls the media and the education system.

In almost every country on earth, ending planet-wide self destruction is the one point people from almost every ideological camp agree on. Most only still used fossil fuels cause the US forced them.",2026-05-29T18:38:06.725Z,0,0,0,0
at://did:plc:izgy2dfct56fjfzmssegkekq/app.bsky.feed.post/3mmz6m2nqu22q,https://bsky.app/profile/runonclimate.bsky.social/post/3mmz6m2nqu22q,runonclimate.bsky.social,"Denver is powering the city with… sewage? ⚡️

A new (and shocking) thermal energy plan, decarbonizing electricity with waste water. 

You could say that their local government is on a roll 🧻😂 to reduce carbon emissions! 
#denver #localaction",2026-05-29T18:37:45.225Z,0,0,0,0
