handle,post_handle,post,post_timestamp,post_id,like_timestamp
baust528.bsky.social,rockmancosmo.bsky.social,"Tokimeki Memorial Girl's Side Puzzle-Dama (ときめきメモリアル Girl's Side ぱずるだま) was preserved last year! This was a keitai-exclusive Taisen Puzzle-Dama spinoff. You can choose 14 different attack patterns, and winning 10 matches in a row gives you a wallpaper image.",2026-05-06T18:19:52.464Z,at://did:plc:2pxikxc2s5b6jkirfgjml6cv/app.bsky.feed.post/3ml7cuvyho224,2026-05-06T20:44:42.818Z
baust528.bsky.social,gearstrike.bsky.social,"Everytime I see PC98 games where they have a person reflected in glass, the use of dithering always amazes me. Absolutely gorgeous stuff.",2026-05-06T17:32:31.459Z,at://did:plc:r25jg2ntngdw42raek4kl4pd/app.bsky.feed.post/3ml7aaaltqk2f,2026-05-06T17:34:09.872Z
baust528.bsky.social,betaxeeta.bsky.social,"I find out about a gorgeous PC-98 game
I feel a surge of desire to play it
I look into the game, only in Japanese
I feel disheartened and forget about it
The cycle repeats",2026-05-06T16:44:11.422Z,at://did:plc:jftdiuh7nnqhoxz4vlyily3r/app.bsky.feed.post/3ml75jsvrdk22,2026-05-06T16:45:15.614Z
baust528.bsky.social,bowloflentils.bsky.social,"Also a big fan of Travel Junction's soundtrack. I used to listen to it all the time on AccelJoe's now defunct YouTube channel.
www.youtube.com/watch?v=sZiY...",2026-05-06T15:49:24.447Z,at://did:plc:kcpmnuzppn4wgragsvmsgifk/app.bsky.feed.post/3ml72hu77tk23,2026-05-06T15:51:41.408Z
baust528.bsky.social,avalon-amy.bsky.social,"running a little reading experiment, if proven true it means you can describe my taste as “pretentious male college freshman” 

(the experiment is seeing if I like the catcher in the rye)",2026-05-05T21:53:05.881Z,at://did:plc:3anqhn4l5m6ybe7ca4c5h6i7/app.bsky.feed.post/3ml56dbbsxc2a,2026-05-06T15:10:24.850Z
baust528.bsky.social,kanggebuk190.bsky.social,"Elie Bunny

#碧の軌跡 #trails #fanart",2026-01-02T18:18:13.284Z,at://did:plc:d2hufbdnzmbpwhk4tdzxfwom/app.bsky.feed.post/3mbhixsav3c2i,2026-05-06T15:05:56.210Z
baust528.bsky.social,kanggebuk190.bsky.social,"Elaine Bunny

#黎の軌跡 #trails #falcom #fanart",2026-05-06T13:59:11.057Z,at://did:plc:d2hufbdnzmbpwhk4tdzxfwom/app.bsky.feed.post/3ml6ucr6n4k2t,2026-05-06T14:41:19.601Z
baust528.bsky.social,bowloflentils.bsky.social,Just thinking about Devil Survivor 2 Record Breaker and how cool the opening animation is. Kou Yoshinari is the best to ever do it.,2026-05-06T13:23:49.271Z,at://did:plc:kcpmnuzppn4wgragsvmsgifk/app.bsky.feed.post/3ml6sdjotis2p,2026-05-06T14:41:14.991Z
untidymusic.com,joescaramanga.co.uk,"Treated ourselves to a post-vote pint.
We rarely go to the pub these days.
It was nice. I miss pub.",2026-05-07T20:20:28.727Z,at://did:plc:iwjekmlgf3nrymddat767224/app.bsky.feed.post/3mlc23iifrk2p,2026-05-07T20:21:56.512Z
untidymusic.com,cheercaptain.wang,"Coming in June, my new side project for heavy and experimental music: Drag the Lake. You can follow the bandcamp at dragthelakeloud.bandcamp.com",2026-05-07T16:55:23.490Z,at://did:plc:huirvlbebto2nxduzf2euhit/app.bsky.feed.post/3mlbomrcjnk24,2026-05-07T20:10:54.582Z
untidymusic.com,jenbren.bsky.social,"Wellends of all kinds really don't age well, do they?",2026-05-07T19:03:41.384Z,at://did:plc:s7s6xmsxt33k7qp6k4vr7zem/app.bsky.feed.post/3mlbvs6lhes2g,2026-05-07T19:45:33.372Z
untidymusic.com,florgoth.bsky.social,"Today I: called around, waited for getting called back, cleared out the kitchen, did as much of my actual job as possible.
Another annoying day in a rather annoying week...

See you folks, take care of yourselves and those you care about. Stay safe, stay sane, always keep going! ❤️",2026-05-07T17:26:13.563Z,at://did:plc:zsoddw7ke7uxdcmdpbln5bwd/app.bsky.feed.post/3mlbqdvo5ns2t,2026-05-07T17:50:29.451Z
untidymusic.com,eveyweveydevey.bsky.social,"Don't know what it is lately but I'm getting a lot of interaction on my posts here which I very much enjoy.
Just wanted to let you all know I appreciate you. It's fun and makes me feel accepted.",2026-05-07T16:25:57.313Z,at://did:plc:y5bzgszp2dsf7g5h2adfl2qa/app.bsky.feed.post/3mlbmy4wwk22n,2026-05-07T16:28:27.014Z
untidymusic.com,sidebangsmusic.com,The sigh when a trustworthy product you’ve been using for ~18 years is phased out for an inferior version with lackluster reviews,2026-05-07T13:37:20.565Z,at://did:plc:3m2kspgf4l5vomio76ihjjlk/app.bsky.feed.post/3mlbdkmubt22n,2026-05-07T13:41:59.190Z
untidymusic.com,louiseann.bsky.social,"I'm back on Saturday with a lovely journey of beats and treats. As always, it would be lovely if some of you could join me, for those that can't and fancy a listen, the catch-up link should follow on Monday #TSH 
www.lovewillsavetheday.fm",2026-05-07T13:29:08.681Z,at://did:plc:ssf6gvzp6q2v45kgl2wxrt7z/app.bsky.feed.post/3mlbd3xslbk22,2026-05-07T13:30:23.839Z
untidymusic.com,twelve-dtm.bsky.social,"Why do AI photo-posting libs on this site have +6k followers and the best musicians (no I'm not talking about me, i suck) have only 300? This is just Twitter but smol, huh?",2026-05-07T11:37:01.454Z,at://did:plc:e2gqttzqe3vf7u4d7h7vy64a/app.bsky.feed.post/3mlb4ti6iqc2i,2026-05-07T11:40:29.034Z
untidymusic.com,cheercaptain.wang,I’ve been really enjoying making ambient industrial horror soundscapes so I’m thinking that having a separate project just for my heavier experiments might be ideal.,2026-05-07T11:26:03.070Z,at://did:plc:huirvlbebto2nxduzf2euhit/app.bsky.feed.post/3mlb47uc7mc2w,2026-05-07T11:28:00.020Z
untidymusic.com,aishamcnamara.bsky.social,Please give what you can,2026-05-07T11:21:44.225Z,at://did:plc:wumt7yuqdqiwpexjln7sm67u/app.bsky.feed.post/3mlb3y5gwbc2m,2026-05-07T11:25:54.153Z
untidymusic.com,mediapathic.bsky.social,,2026-05-07T11:05:27.193Z,at://did:plc:2zy5p5w6dsaojjlvwqfzj6q5/app.bsky.feed.post/3mlb32zovxk2f,2026-05-07T11:06:23.082Z
untidymusic.com,grim17again.bsky.social,"""It's more complicated than that""
Okay, but does it NEED to be?!",2026-05-07T10:49:26.135Z,at://did:plc:z4yvyjcforln4n7gmmbcfx3t/app.bsky.feed.post/3mlb26f53bk2d,2026-05-07T10:49:36.419Z
untidymusic.com,scottsgameasylum.bsky.social,"It's vote day so fucking vote.

music.youtube.com/watch?v=VMWS...",2026-05-07T10:35:16.814Z,at://did:plc:23zvle5w4wjpjklxfd3qrstm/app.bsky.feed.post/3mlazf35v7k2c,2026-05-07T10:36:40.246Z
untidymusic.com,sometimeskristy.bsky.social,"I think this the final reveal from the storage of 2020 to 2023 
Idk if it is my son's or ours. But I do know the artist. Also I probably put the whole in it yesterday. Not hanging it above my bed this week though 🤣🤣🤣 Meanie. 🤣",2026-05-07T07:57:16.450Z,at://did:plc:c2qf53ibwcj7or5vvmaak7xq/app.bsky.feed.post/3mlaqkjyf2k2s,2026-05-07T07:57:39.904Z
untidymusic.com,davidjcourt.bsky.social,"A happy 48th birthday to the Starlord comic, unceremoniously swallowed up by 2000AD (""Exciting news inside for all readers!""). Luckily I've never been called upon as my designated role of Time Warden.",2026-05-07T06:56:31.074Z,at://did:plc:7f6tom4ud3ppiqval2tnv2hr/app.bsky.feed.post/3mlan5vind22n,2026-05-07T06:59:26.480Z
untidymusic.com,floweroflondon.bsky.social,"Voted by post the other day, ackshwerwerlllly",2026-05-07T05:10:21.020Z,at://did:plc:ch6jrjfsfrxvktjay5nxtpdl/app.bsky.feed.post/3mlaha2jhv222,2026-05-07T05:10:54.744Z
untidymusic.com,davidweiner.bsky.social,"That moment when you’re watching IT’S ALIVE 2 (It Lives Again!) and you realize the living room where the cops shoot the second monster baby is where you interviewed Larry Cohen for IN SEARCH OF DARKNESS, four decades later…",2026-05-07T05:08:16.551Z,at://did:plc:n7tmhavxnyvv3dcvmyk6xzma/app.bsky.feed.post/3mlah4dv7g223,2026-05-07T05:10:19.366Z
untidymusic.com,mohaynow.com,"So right after I got off work, me and two coworkers helped change a tire for a gal who had a flat in our parking lot. #feelsgoodman",2026-05-06T00:08:50.685Z,at://did:plc:doybw3urc3otzaxdoo5hzz4c/app.bsky.feed.post/3ml5fvyrj4c2n,2026-05-07T04:25:28.469Z
untidymusic.com,neonpherepapha.bsky.social,,2026-05-06T23:57:24.716Z,at://did:plc:5awwisxeywejbshrfwkx36aq/app.bsky.feed.post/3ml7vqi24js22,2026-05-07T04:24:45.373Z
untidymusic.com,florgoth.bsky.social,"Yep. Although to be fair, I'd call it an emergency when I get bored of pulling pulling the broom out.

And honestly, I'm not that familiar with the band. I only really know their big hit ""Love Whack"". 🤷",2026-05-07T04:19:14.762Z,at://did:plc:zsoddw7ke7uxdcmdpbln5bwd/app.bsky.feed.post/3mlaeeocodc2b,2026-05-07T04:23:23.931Z
untidymusic.com,neonpherepapha.bsky.social,,2026-05-06T20:38:08.610Z,at://did:plc:5awwisxeywejbshrfwkx36aq/app.bsky.feed.post/3ml7km5sxlc2d,2026-05-06T20:39:03.142Z
untidymusic.com,imrryr.com,"I’m 41 years old today.

Use the code 

fuckmybackhurts

On bandcamp for 95% off from now until and through that asshole Bono’s birthday ( May 10th )

imrryr.bandcamp.com",2026-05-05T09:51:06.535Z,at://did:plc:o6th5bh3nj4hvu5n3m66uxkf/app.bsky.feed.post/3ml3vyaqc4s2m,2026-05-06T20:35:54.478Z
untidymusic.com,floweroflondon.bsky.social,,2026-05-06T20:19:44.507Z,at://did:plc:ch6jrjfsfrxvktjay5nxtpdl/app.bsky.feed.post/3ml7jlau75s2d,2026-05-06T20:35:04.040Z
untidymusic.com,pixelframe.bsky.social,"By the power of Grayskull, the He-Man and the Masters of the Universe font & logo generator is here! This one took a while, hope you enjoy it and the optional vintage CRT effects!",2026-05-06T17:52:30Z,at://did:plc:wc33ikadg53lobua2ivtxbcx/app.bsky.feed.post/3ml7bdzdvhj2j,2026-05-06T20:33:00.709Z
carissaveliz.bsky.social,leverhulme.ac.uk,"@carissaveliz.bsky.social's new book explores how prediction has shaped power throughout history—from ancient prophecy to modern AI systems that now influence decisions about jobs, credit, healthcare, and justice. 

📖  swiftpress.com/book/prophecy/ @swiftpress.bsky.social",2026-05-07T12:01:55.902Z,at://did:plc:xmchrx23ioerjmgjhj3jzw7l/app.bsky.feed.post/3mlb6a2jfj62a,2026-05-07T15:49:03.035Z
carissaveliz.bsky.social,dailybeanspod.com,"#DailyBeansPod ☕️ #MSWMedia

Guest: @carissaveliz.bsky.social 

News. With Swearing.

Hosts: @muellershewrote.com & @dgcomedy.bsky.social 

Like, share & follow to support independent media.

Listen: the-daily-beans.simplecast.com/episodes/bil...",2026-05-06T17:54:33.840Z,at://did:plc:xwqpoq4wkcegppzinojubdms/app.bsky.feed.post/3ml7bhnpud22i,2026-05-06T18:03:00.073Z
carissaveliz.bsky.social,alexroche.bsky.social,"“Beware of prophets and prophecies. It’s only when we acknowledge that we don’t know what the future holds and act accordingly that we can be sure to live in a free society.” 👏

Don’t miss this TED Talk by @carissaveliz.bsky.social!👇",2026-05-06T16:21:53.588Z,at://did:plc:3gyzgxbvqswz75espzgoaelt/app.bsky.feed.post/3ml74bx2gq22p,2026-05-06T17:52:51.176Z
elliotsperber.bsky.social,mreddie8976.bsky.social,"Actually, Americans understand it just fine

They understand that the John Roberts Court is the most thoroughly corrupt SCOTUS in the history of the country",2026-05-07T00:37:09.282Z,at://did:plc:xzyu7rkkh2v7ldlnh7vgorvw/app.bsky.feed.post/3ml7xxk5e7s2k,2026-05-07T19:04:31.576Z
elliotsperber.bsky.social,democracyin2025.bsky.social,"I mean, the Dissents exist. They're immediately after the Opinion.  And they've been eviscerating in every instance.

It's cold comfort, but nevertheless, he is being told, to his face and with step-by-step precision, just how unlawful, unprincipled, and hacky his bullshit opinions are.",2026-05-07T04:13:10.646Z,at://did:plc:pz3dp2ywngfqddxlrl2v6jzk/app.bsky.feed.post/3mladzt2qcc2v,2026-05-07T19:04:10.407Z
elliotsperber.bsky.social,robinsonreynolds.bsky.social,"""People are starting to notice I'm a partisan hack and I don't like that""

🤔",2026-05-07T00:09:09.642Z,at://did:plc:zovrml6i7lzeaiuetyevs6y2/app.bsky.feed.post/3ml7wficrsk2v,2026-05-07T19:04:00.829Z
elliotsperber.bsky.social,allforgardening.bsky.social,"Garden Time – CounterPunch.org

https://www.allforgardening.com/1555144/garden-time-counterpunch-org/

January 1, 2026 Elliot Sperber Photo: Elliot Sperber ArotronNot AerostarThe Big DipperThe space spoonIs a kay a the plowBurrowing through nightIsn’t that right, Isaiah?Beating swords and …",2026-01-01T15:48:23+00:00,at://did:plc:lkmm2r7zciuu4n25mccrhb26/app.bsky.feed.post/3mbeq4yu6vr2p,2026-05-06T22:58:08.071Z
elliotsperber.bsky.social,longtail-news.bsky.social,"Feed: ""CounterPunch.org""
By: Elliot Sperber on Wednesday, May 6, 2026",2026-05-06T09:08:17.578705+00:00,at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3ml6e2nxnea27,2026-05-06T18:22:41.597Z
elliotsperber.bsky.social,owillis.bsky.social,never forget the orcas.,2026-05-06T18:07:03.861Z,at://did:plc:2orsuabrdskjpuglpru77po2/app.bsky.feed.post/3ml7c5yyjt22g,2026-05-06T18:12:49.671Z
elliotsperber.bsky.social,surcomplicated.bsky.social,"The only real way to get our credibility back is to annihilate the political viability of MAGA for good, and break this totalitarian version of the Republican Party as a movement and organization.

Which is also the only way we survive as a country, so that’s step one regardless of the goal.",2026-05-06T18:08:47.629Z,at://did:plc:lvwodiqbcwtvas6n4nfpkokt/app.bsky.feed.post/3ml7cb3xcqc2m,2026-05-06T18:11:57.263Z
elliotsperber.bsky.social,rbreich.bsky.social,"If you saw this happening in another country, what would you call it?

https://newrepublic.com/post/210013/fbi-investigation-atlantic-reporter-kash-patel-drinking",2026-05-06T18:01:24.003835Z,at://did:plc:4u3hwe3p7oy3hoy3amlw7rp2/app.bsky.feed.post/3ml7btveevl2b,2026-05-06T18:11:38.932Z
elliotsperber.bsky.social,warren.senate.gov,The Trump Administration is raising your costs and celebrating it on live TV.,2026-05-06T17:52:15.219Z,at://did:plc:ornpixmpy5ts36lh7hmi7wkp/app.bsky.feed.post/3ml7bdjjdek2i,2026-05-06T17:57:40.411Z
elliotsperber.bsky.social,jamellebouie.net,"and again, all of this is happening in the name of “equal protection”",2026-05-06T16:25:59.377Z,at://did:plc:nvfposmpmhegtyvhbs75s3pw/app.bsky.feed.post/3ml74jbh6622a,2026-05-06T16:54:42.890Z
elliotsperber.bsky.social,tusk81.bsky.social,"The border ogre’s “you ain’t seen shit yet” wording is nearly identical to what he said in 2024 when promising mass deportations. “They ain’t seen shit yet. Wait until 2025.”

What have we seen so far? Masked, unaccountable agents. Record in-custody deaths. Americans executed in the streets.",2026-05-06T15:30:48.925Z,at://did:plc:qyipmepnqowrzrk4abnfpwow/app.bsky.feed.post/3ml6zgme7uc2z,2026-05-06T16:46:33.712Z
elliotsperber.bsky.social,realgershkuntzman.bsky.social,"BREAKING: Streetsblog's 20th Anniversary party will be on Saturday, June 13, from 3-7 pm! More details to follow, but there will be a live band ... and it will be performing CRIMINAL MISCHIEF. Relive the majesty right now (and memorize the lyrics): open.spotify.com/track/4MtNJU...",2026-05-05T18:49:58.791Z,at://did:plc:4icquso2hcnswufkgggnwij4/app.bsky.feed.post/3ml4u3t6itc2f,2026-05-06T16:18:03.409Z
wetdarkandwild.bsky.social,enortonhistory.bsky.social,Every time I see the Family of Henry VIII painting at Hampton Court I notice something new. It’s so loaded with symbolism and fascinating details. #familyofhenryviii #henryviii #hamptoncourt,2026-05-07T20:42:34.568Z,at://did:plc:mxxpw4i7icey3aqqp4jjompz/app.bsky.feed.post/3mlc3cyvxck22,2026-05-07T21:44:59.571Z
wetdarkandwild.bsky.social,timbonvilleginn.bsky.social,I just spent an hour doing a Giro preview on here. Most in depth I've ever done on this sort of platform. I got to the very last team and the app crashed. Lost everything. I just can't face doing it again after that.,2026-05-07T14:06:36.137Z,at://did:plc:wtrbu5kar7pe53qen5jsu66p/app.bsky.feed.post/3mlbf6x43m226,2026-05-07T21:44:48.610Z
wetdarkandwild.bsky.social,cyclartist.bsky.social,"Yes, very fair point!",2026-05-07T15:13:27.787Z,at://did:plc:dsdge7jtxp7pqmwpwwvo2c3l/app.bsky.feed.post/3mlbiwivxjs2c,2026-05-07T16:35:32.544Z
wetdarkandwild.bsky.social,drheadgear.bsky.social,"My mum hated ""girls"", but she was a second wave feminist. In the 70s & 80s ""girls"" was often used by male presenters in a massively patronising and infantilising way. The modern use as parallel to boys/lads (e.g.girls night out) is very different, but it's taken me a while to get used to it in sport",2026-05-07T15:17:34.189Z,at://did:plc:ljfep3bsfsiooncfkbrmbvpc/app.bsky.feed.post/3mlbj5tvjj22q,2026-05-07T16:35:22.383Z
wetdarkandwild.bsky.social,cyclartist.bsky.social,Oh I love this! Thank you for sharing! So important to have these resources,2026-05-07T15:45:37.481Z,at://did:plc:dsdge7jtxp7pqmwpwwvo2c3l/app.bsky.feed.post/3mlbkpz7je22j,2026-05-07T16:35:14.734Z
wetdarkandwild.bsky.social,cyclartist.bsky.social,I think so too - but super interesting to get the British perspective on it!,2026-05-07T14:33:25.044Z,at://did:plc:dsdge7jtxp7pqmwpwwvo2c3l/app.bsky.feed.post/3mlbgovhzts2c,2026-05-07T15:07:54.946Z
wetdarkandwild.bsky.social,cyclartist.bsky.social,"So do you 🥰 if we ever link up irl, we can be women and girls together! And everyone better steer clear of Lady or madam 😠",2026-05-07T14:36:33.971Z,at://did:plc:dsdge7jtxp7pqmwpwwvo2c3l/app.bsky.feed.post/3mlbgujnmuk2c,2026-05-07T15:07:53.421Z
wetdarkandwild.bsky.social,cyclartist.bsky.social,"Haha noo, please don’t. Thank you for sharing actually. Obviously me and other 20somethings don’t have that perspective, so it is good for us to hear it from time to time I think",2026-05-07T14:16:33.017Z,at://did:plc:dsdge7jtxp7pqmwpwwvo2c3l/app.bsky.feed.post/3mlbfqqdh7c24,2026-05-07T14:21:09.754Z
wetdarkandwild.bsky.social,cyclartist.bsky.social,"I understand that. I think I might have a similar thing the other way around, where I want older women to feel safe around me to still be a girl sometimes. It’s so interesting to share perspectives on this!",2026-05-07T14:15:46.513Z,at://did:plc:dsdge7jtxp7pqmwpwwvo2c3l/app.bsky.feed.post/3mlbfpdya6224,2026-05-07T14:19:41.936Z
wetdarkandwild.bsky.social,cyclartist.bsky.social,"I’m getting the impression it might be a generational thing! Us younger girls certainly throw the term around more lightheartedly, but I think that might not be a bad thing. But also respect it if you grow out of the term of course! It’s just, I’ve certainly had girl moments with a 55y/o woman -",2026-05-07T13:55:59.520Z,at://did:plc:dsdge7jtxp7pqmwpwwvo2c3l/app.bsky.feed.post/3mlbelxy3cs2e,2026-05-07T14:03:19.163Z
wetdarkandwild.bsky.social,cyclartist.bsky.social,"- we might be women, workers, mothers, but we are also still girls. Girlhood is for life, at least to me 💖
But of course I would never use the term for someone who doesn’t want to be called it, and respect and appreciate your perspective.",2026-05-07T13:56:56.653Z,at://did:plc:dsdge7jtxp7pqmwpwwvo2c3l/app.bsky.feed.post/3mlbenohoac2e,2026-05-07T14:00:50.703Z
wetdarkandwild.bsky.social,cyclartist.bsky.social,"Exactly this. “Girls” used affectionately does not threaten me at all, not even if it comes from a guy. Personally I don’t like “females”, but that’s the only one on that list. Other than that I couldn’t agree more",2026-05-07T12:59:40.486Z,at://did:plc:dsdge7jtxp7pqmwpwwvo2c3l/app.bsky.feed.post/3mlbbhbi6fk2u,2026-05-07T13:52:05.652Z
wetdarkandwild.bsky.social,jphendo.bsky.social,Or someone did not expect their decision to provoke an inbox full of irate emails.,2026-05-07T08:33:34.993Z,at://did:plc:lf437ikt6gk3kkpvqgjenxoh/app.bsky.feed.post/3mlaslhlxo225,2026-05-07T10:35:24.032Z
wetdarkandwild.bsky.social,butserancientfarm.co.uk,"Thank you to everyone who joined us for Beltain festival at Butser this weekend! ✨🔥

Despite the weather forecast, the magic of Beltain kicked in and we got away with just one hour of rain - perfect for the parched landscape. This is a fertility festival after all! 🌦️

www.youtube.com/watch?v=8Mhs...",2026-05-05T13:42:46.469Z,at://did:plc:3qgk2b6lveeor635simowhvl/app.bsky.feed.post/3ml4cwiqmgc2t,2026-05-06T22:06:21.296Z
wetdarkandwild.bsky.social,janehill.bsky.social,"Oh, Robert Harris is a good shout but I’m up to date on his.",2026-05-06T21:19:15.848Z,at://did:plc:furdyrfdt7p7zrwl4m6tq6m3/app.bsky.feed.post/3ml7mvoquu22c,2026-05-06T21:23:16.280Z
wetdarkandwild.bsky.social,janehill.bsky.social,There may be herbal tea and cosy crime in my future. Unfortunately I have finished recent re-reads of all of Elly Griffiths and Anthony Horowitz’s various series…,2026-05-06T20:46:33.018Z,at://did:plc:furdyrfdt7p7zrwl4m6tq6m3/app.bsky.feed.post/3ml7l36u2ok2j,2026-05-06T21:13:15.706Z
wetdarkandwild.bsky.social,durotrigesdig.bsky.social,"Join us as we step back into the Iron Age

This recreation roundhouse @butserancientfarm.co.uk is based on CS1, excavated at Danebury hillfort #Hampshire

It has a thatched roof, oak plank walls and a central hearth complete with iron firedogs

It is also quite wonderful 😍

#HillfortsWednesday",2026-05-06T06:23:48.830Z,at://did:plc:vvqsrco2btdcz72b63ammu4i/app.bsky.feed.post/3ml62uioftk2g,2026-05-06T20:54:24.806Z
wetdarkandwild.bsky.social,durotrigesdig.bsky.social,"They fulfilled all (and more) of the *social outreach* requirement for museums (in both and educational and entertaining way) and publicised the Palace far better than any advertising campaign ever could

A sad day 😞",2026-05-06T10:20:28.602Z,at://did:plc:vvqsrco2btdcz72b63ammu4i/app.bsky.feed.post/3ml6i3on2ok2l,2026-05-06T20:34:46.444Z
wetdarkandwild.bsky.social,pittsmike.bsky.social,"Hearing all the tributes to David Attenborough & people’s memories I’m uncomfortably reminded of an occasion when in journalistic mode I’d managed to get his phone number, & rang him in connection with a piece I was writing. He thought I was the cameraman of the same name. Apologies to Mike Pitts",2026-05-06T19:54:18.311Z,at://did:plc:vivktoiuvrikmddg4syssx2h/app.bsky.feed.post/3ml7i5refes2u,2026-05-06T20:28:15.798Z
wetdarkandwild.bsky.social,mzdt.bsky.social,"tbh, really bizarre behaviour if the above is all there is to it.

I'm guessing there's way more that, again, you're not allowed to discuss.

because otherwise... not impressed, sorry. ;-(",2026-05-06T20:03:52.060Z,at://did:plc:dw3eyng4lufu3xwr2pcef3xy/app.bsky.feed.post/3ml7ioujt522u,2026-05-06T20:25:32.114Z
wetdarkandwild.bsky.social,romanpalace.bsky.social,"Fam! We were trying to be funny in our earlier post (we should know better)! Nice to know we're loved, though. Thanks. We’ll be back soon with new content – watch this space...",2026-05-06T19:58:07.425Z,at://did:plc:rvlxumizrapmnqf2r7ekxly2/app.bsky.feed.post/3ml7ielugik2j,2026-05-06T20:20:00.901Z
wetdarkandwild.bsky.social,janehill.bsky.social,"I’m only 20 minutes by car (or Uber, on chemo days) from Derriford but Treliske is a full 90-minute drive. The biggest issue was working out how to do the bowel prep and get there for 7am for surgery. A friend picked me up the day before and gave me their spare bedroom/bathroom and lots of loo roll.",2026-05-06T18:18:27.834Z,at://did:plc:furdyrfdt7p7zrwl4m6tq6m3/app.bsky.feed.post/3ml7csfbq7c2h,2026-05-06T18:20:21.070Z
wetdarkandwild.bsky.social,janehill.bsky.social,I liked the surgeon at Treliske (Truro) but not the ward or staffing conditions. Whereas Derriford seems very good with the whole oncology/chemo stuff. A friend who’s having chemo at Treliske was told they don’t offer the option of a cold cap because it takes too much time.,2026-05-06T18:10:48.255Z,at://did:plc:furdyrfdt7p7zrwl4m6tq6m3/app.bsky.feed.post/3ml7ceoyjks2h,2026-05-06T18:12:54.910Z
wetdarkandwild.bsky.social,janehill.bsky.social,Almost the first thing she said was “this probably won’t cure you but it’s about giving you as long as possible before it comes back.” I guess it’s important to make it clear because it was such a big surgery that I’m sure at that point there’ll be women who decide just to do chemo.,2026-05-06T18:09:05.866Z,at://did:plc:furdyrfdt7p7zrwl4m6tq6m3/app.bsky.feed.post/3ml7cbnduck2h,2026-05-06T18:09:28.442Z
quackdetector.bsky.social,papahrf.bsky.social,"Man, what can't Ivermectin do?

Think I'll rub a little on my cuts so they instantly heal ala Wolverine",2026-05-07T21:54:45.844Z,at://did:plc:dtidf553sea3asrvyxho6oqw/app.bsky.feed.post/3mlc7e3jw3s2f,2026-05-07T23:07:41.016Z
quackdetector.bsky.social,fredasmith.bsky.social,Sudden death? 5 years after I've been vaccinated!,2026-05-06T07:31:21.916Z,at://did:plc:csxe6qxf4o5ckcr2zqffgplz/app.bsky.feed.post/3ml66nbyrn22j,2026-05-06T13:00:15.298Z
quackdetector.bsky.social,honestdrjohn.bsky.social,"It's not a guarantee of bullshit, but be alert when someone says ""individuals"" rather than ""people"".
Here it's confirmed by ""we published"" with no reference to a respected peer-reviewed scientific journal. They mean ""we said"".
They don't even need to say ""preventative"" rather than ""preventive"".",2026-05-06T08:31:27.963Z,at://did:plc:64jvn6hwjpkqlguai7rgjd5w/app.bsky.feed.post/3ml6byqylvs2b,2026-05-06T13:00:11.979Z
professionalbum.bsky.social,atrupar.com,"Fox News: ""A very influential Democrat from Virginia, state senator Louise Lucas, is the center of a major FBI corruption investigation. Right now, in fact, agents are executing search warrants at her office.""",2026-05-06T15:22:43.411Z,at://did:plc:4llrhdclvdlmmynkwsmg5tdc/app.bsky.feed.post/3ml6yy5ijkn2c,2026-05-06T16:16:23.705Z
richardthesod.bsky.social,mrsnrub.bsky.social,,2026-05-07T16:30:03.609Z,at://did:plc:fdbmmulsn7bl3t6ghllhxmm7/app.bsky.feed.post/3mlbn7hug4c2q,2026-05-07T17:34:44.276Z
richardthesod.bsky.social,mercurycdx.bsky.social,"The sex criminal is back and his first interview will be with another sex criminal and they'll talk about the Egg Dome in Sendai, Miyagi and also maybe sex crimes.",2026-05-07T16:01:55.933Z,at://did:plc:6e34rwnthq266lvwzfbvbx2g/app.bsky.feed.post/3mlbln6div22r,2026-05-07T16:06:54.260Z
richardthesod.bsky.social,chortle.bsky.social,Second series for Saturday Night Live UK,2026-05-07T09:47:14Z,at://did:plc:3v62xwnlzi2dhy4tlowmeocb/app.bsky.feed.post/3mlawp6xpl42e,2026-05-07T12:20:46.699Z
richardthesod.bsky.social,captainhowdy.bsky.social,"""Got friends round? Got roast pork for lunch?""",2026-05-07T11:54:22.034Z,at://did:plc:tpox7wm63wkzgb4zjwbmrkvs/app.bsky.feed.post/3mlb5siliek2l,2026-05-07T12:09:45.746Z
richardthesod.bsky.social,simonthreadgold.bsky.social,Happy Vote To Make Your Life Worse Because You Think You’re Only Making The Lives Of Vulnerable People You’ve Never Met Worse Day!,2026-05-07T06:51:40.960Z,at://did:plc:o4pbdaolhv7m52dxbxugvsux/app.bsky.feed.post/3mlamvasics2s,2026-05-07T06:57:58.251Z
richardthesod.bsky.social,sloanelysbeth.bsky.social,"'labour will always back you' says the man trying to kill me

maybe @bphillipsonmp.bsky.social just didn't get his memo 🤷‍♀️

labour need minority voters to win elections

they can't gaslight us in to not comprehending that they're persecuting us 🙄

they fucked around and they're gonna find out",2026-05-07T06:13:15.637Z,at://did:plc:bcgtpezwhu5ynanpiezkmfim/app.bsky.feed.post/3mlakqkbmd224,2026-05-07T06:27:12.133Z
richardthesod.bsky.social,mneko.bsky.social,"Funny... I have Skullmonkeys, but I don't remember fighting Kash Patel in it.",2026-05-07T06:14:06.183Z,at://did:plc:ppxyd6w5ccltakhjs3szpwed/app.bsky.feed.post/3mlaks2ibkk2w,2026-05-07T06:26:56.443Z
