uri,url,author_handle,text,created_at,like_count,repost_count,reply_count,quote_count,news_or_opinion_category,is_political,is_self_contained,is_structurally_complete,toxicity_prob,toxicity_tier,political_stance
at://did:plc:a2cwfjof7nkitpogcejh7n72/app.bsky.feed.post/3mmz7ib2ijc2c,https://bsky.app/profile/paulmorris.bsky.social/post/3mmz7ib2ijc2c,paulmorris.bsky.social,You'd think some of them would flip considering they tend to employ a lot of migrant workers that are targeted by ICE,2026-05-29 13:53:31.458000-05:00,1,0,0,0,opinion,True,True,True,0.05799546,low,left
at://did:plc:ufmdhiuk4jnyx5l4vgdu5duy/app.bsky.feed.post/3mmz7ufmkbn2r,https://bsky.app/profile/moppenheimorg.bsky.social/post/3mmz7ufmkbn2r,moppenheimorg.bsky.social,"#NellieBly helped change mental healthcare through groundbreaking investigative reporting that exposed abuse inside a New York asylum in 1887.
Her work pushed forward accountability and humane treatment.
#MentalHealthAwarenessMonth #MentalHealth #MentalHealthReform #Journalism",2026-05-29 14:00:18.824000-05:00,0,0,0,0,opinion,True,True,True,0.011623607,low,neutral
at://did:plc:a2hauqb7zpg6owr62kl4fxpx/app.bsky.feed.post/3mmz7fo3vas2z,https://bsky.app/profile/churchlady320.bsky.social/post/3mmz7fo3vas2z,churchlady320.bsky.social,"I noticed you never replied to my comments about Sweden's two tier citizenship etc. In any given moment, every nation has its Left/Right dichotomies flip. That's democracy which, messy as it is, surpasses ANY other form of gov't.",2026-05-29 13:52:04.472000-05:00,0,0,0,0,opinion,True,True,True,0.11129999,medium,unclear
at://did:plc:gdllqkew3ihpfpzpvs2mr2le/app.bsky.feed.post/3mmz74oyxsk2o,https://bsky.app/profile/poormansumbrella.bsky.social/post/3mmz74oyxsk2o,poormansumbrella.bsky.social,"GD it, I feel like I'm stuck in an insane asylum. Why are Republicans so fvkcing crazy? How are these people in charge of dressing themselves, much less any position at any level of government?!?",2026-05-29 13:47:03.434000-05:00,1,0,0,0,opinion,True,True,True,0.60254884,medium,unclear
at://did:plc:yb6muf2vohkkkodqteueikra/app.bsky.feed.post/3mmz6x26js22z,https://bsky.app/profile/jpr93.bsky.social/post/3mmz6x26js22z,jpr93.bsky.social,"Hmm. Until he renounces his USA citizenship, he must pay taxes here. Such as they are for an insane ultra-rich fuck.",2026-05-29 13:43:53.825000-05:00,1,0,0,0,opinion,True,True,True,0.72028047,high,left
at://did:plc:iykyukig3nuqkojuy3vei4t3/app.bsky.feed.post/3mmz6aa7tbk2n,https://bsky.app/profile/tonyodz.bsky.social/post/3mmz6aa7tbk2n,tonyodz.bsky.social,Anyone who thinks this wasn’t a deliberate #RussianWarCrime is an idiot - all part of planned pushing and testing of the boundaries. If you think #Russia isn’t already at war with #Europe ask the families of people seeking asylum in Europe #Putin has already killed,2026-05-29 13:31:08.406000-05:00,1,0,0,0,opinion,True,True,True,0.6827122,medium,unclear
at://did:plc:bg3ubi66jmvsic6yeopvqs7u/app.bsky.feed.post/3mmz65jswpk2p,https://bsky.app/profile/sillywitches.bsky.social/post/3mmz65jswpk2p,sillywitches.bsky.social,"The US let Nazis live there and also worked at NASA and other important American entities. Also, rich coming from Americans to say this when Argentina was one of the first countries to accept Jewish refugees.",2026-05-29 13:29:37.806000-05:00,1,0,0,0,opinion,True,True,True,0.18269104,medium,neutral
at://did:plc:rfm3g2gimevzm3bz4liagyim/app.bsky.feed.post/3mmz5zy75yc23,https://bsky.app/profile/so-there-i-was.bsky.social/post/3mmz5zy75yc23,so-there-i-was.bsky.social,"Right?  Getting shoved out of another human on the correct side of the line is not an accomplishment and celebrating it is a weird form of masturbation.

Now the people who immigrated here and worked hard for their citizenship?  They should be proud, they accomplished something.",2026-05-29 13:27:38.670000-05:00,0,0,0,0,opinion,True,True,True,0.44573322,medium,left
at://did:plc:x6jk7eapwamjtwiiphhro4qr/app.bsky.feed.post/3mmz5xdlodk2f,https://bsky.app/profile/macdhomnuill.bsky.social/post/3mmz5xdlodk2f,macdhomnuill.bsky.social,The minute Trump is no longer in power and the GOP has been reduced in congress researchers will come flooding back to the US. We still have millions applying to emigrate right now. Work visa and citizenship applications are only down about 12% and have been since 2024 when Biden was president.,2026-05-29 13:26:09.951000-05:00,0,0,0,0,opinion,True,True,True,0.03109552,low,right
at://did:plc:z62tzl5qbxy43mf2rhlnseix/app.bsky.feed.post/3mmz5vcvm5k2c,https://bsky.app/profile/jonniboi1421.bsky.social/post/3mmz5vcvm5k2c,jonniboi1421.bsky.social,Slowly but surely coming to the conclusion that we just cart-blanche give almost everyone citizenship off the cuff,2026-05-29 13:25:02.118000-05:00,0,0,1,0,opinion,True,True,True,0.11212669,medium,right
at://did:plc:yakgotxfehzl67dcfesyeifo/app.bsky.feed.post/3mmz47zvp5s2z,https://bsky.app/profile/serialciara.bsky.social/post/3mmz47zvp5s2z,serialciara.bsky.social,People like Eve Fartlow are so funny. You're Jewish and you spend all day saying how great Israel is and how it's the only safe place for Jews... So why do you live in LA? You can just walk into Israeli citizenship.,2026-05-29 12:55:14.299000-05:00,0,0,0,0,opinion,True,True,True,0.30452284,medium,unclear
at://did:plc:xzxoiq24kpfu6ylfjicegvu2/app.bsky.feed.post/3mmz46rlss22n,https://bsky.app/profile/jaspercabot.bsky.social/post/3mmz46rlss22n,jaspercabot.bsky.social,"They don't really care about death in Gaza, either. It's just something they can exploit for their own ends. 
See the left's reactions when the Assad regime was killing Palestinian refugees, which ranged from indifference to open support. Palestinian lives don't really matter to them at all.",2026-05-29 12:54:32.033000-05:00,5,0,2,0,opinion,True,True,True,0.2855005,medium,right
at://did:plc:vy3i7app5xdokj67bobtzqfu/app.bsky.feed.post/3mmz45qy7bs2x,https://bsky.app/profile/shinery.bsky.social/post/3mmz45qy7bs2x,shinery.bsky.social,"""I, a comfortable cis white woman with citizenship and money, am going to lecture people with none of that""",2026-05-29 12:53:57.835000-05:00,8,1,2,0,opinion,True,True,True,0.23739935,medium,unclear
at://did:plc:s3oxdiqmwvzgvxxlvjnhzlwy/app.bsky.feed.post/3mmz3uvyh4225,https://bsky.app/profile/bfgilme.bsky.social/post/3mmz3uvyh4225,bfgilme.bsky.social,Citizenship has to do with how law applies to a person. US citizenship for people in Mexico and Canada does mean anything until the person want to interact with either nation. People in the US think citizenship is some glorious thing. It really isn't.,2026-05-29 12:49:01.096000-05:00,0,0,1,0,opinion,True,True,True,0.041172907,low,unclear
at://did:plc:s6krigacdtlutzdgqqlgsmiw/app.bsky.feed.post/3mmz3tgfwfk27,https://bsky.app/profile/yvrdaniel.bsky.social/post/3mmz3tgfwfk27,yvrdaniel.bsky.social,"Q4: Can AB charge non AB approved ppl for healthcare + education?

Q5: Should citizenship be proven when voting?

The following questions are to amend the Cdn Constitution to: 
Q6: let prov gov select their own judges?

Q7: do away with Cdn senate?

Q8: opt out of fed programs?

Q9: Keep feds out?",2026-05-29 12:48:10.863000-05:00,0,0,0,0,opinion,True,True,True,0.022610499,low,right
at://did:plc:cukyh664zwfwfsi2qo7otdkl/app.bsky.feed.post/3mmz3mfnfdp2j,https://bsky.app/profile/conifergirl.bsky.social/post/3mmz3mfnfdp2j,conifergirl.bsky.social,"For decades, a person living legally in the United States on a temporary visa who became eligible for permanent residency had a straightforward, lawful path: apply to adjust their status domestically through U.S. Citizenship and Immigration Services (USCIS) without leaving the country.",2026-05-29 12:44:15.515000-05:00,0,0,1,0,opinion,True,True,True,0.00804228,low,neutral
at://did:plc:dgxdw2mswpjnp7hq7duohpxu/app.bsky.feed.post/3mmz3iwepuc2m,https://bsky.app/profile/dyl057.bsky.social/post/3mmz3iwepuc2m,dyl057.bsky.social,"The way to do that is to make immigration stupid easy.

""I would like to be an American.""
""Okay, we have consulted with your native country and have not found evidence of bad crimes. Here is your green card.""",2026-05-29 12:42:18.845000-05:00,2,0,0,0,opinion,True,True,True,0.60254884,medium,left
at://did:plc:zm4pmvyimkhkw6exaksjkghb/app.bsky.feed.post/3mmz7u7lw422i,https://bsky.app/profile/gridglitch.bsky.social/post/3mmz7u7lw422i,gridglitch.bsky.social,Border Patrol would make a good interview on how often they get prosecuted for human trafficking imho,2026-05-29 14:00:12.585000-05:00,0,0,0,0,opinion,True,True,True,0.045378547,low,unclear
at://did:plc:qjiqyb2kykuituiyxnjbb45c/app.bsky.feed.post/3mmz7t6nmsc2i,https://bsky.app/profile/stellarfocus.bsky.social/post/3mmz7t6nmsc2i,stellarfocus.bsky.social,"This has to be illegal... Ballots are sent by states to registered voters. Undocumented immigrants who are not citizens do not receive ballots.

What right does a politicized USPS have to withold mail from tens of millions of American citizens?",2026-05-29 13:59:38.038000-05:00,0,0,0,0,opinion,True,True,True,0.09112182,low,right
at://did:plc:tclret44j6novfty6k3kg4gj/app.bsky.feed.post/3mmz7b3regk2d,https://bsky.app/profile/greenhombre.bsky.social/post/3mmz7b3regk2d,greenhombre.bsky.social,"And with no border patrol, thousands of people will come into the USA unchecked. Whoopsie. Bad plan.",2026-05-29 13:49:31.035000-05:00,0,0,0,0,opinion,True,True,True,0.050821137,low,right
at://did:plc:dtg2oeh4jj3lmbcxyxl6nm34/app.bsky.feed.post/3mmz6hrvqqp2z,https://bsky.app/profile/some-news.bsky.social/post/3mmz6hrvqqp2z,some-news.bsky.social,DHS chief Markwayne Mullin wants to cut customs processing at airports in sanctuary cities. Airlines say that would cause a huge travel nightmare.,2026-05-29 13:35:21.738632-05:00,1,0,0,0,opinion,True,True,True,0.02343543,low,right
at://did:plc:232x7jjwjgaetq7w5ssar5ra/app.bsky.feed.post/3mmz5oxkyac2h,https://bsky.app/profile/semperperatus.bsky.social/post/3mmz5oxkyac2h,semperperatus.bsky.social,"When DHS leadership talks about diverting air traffic to punish sanctuary cities, it exposes a department stretched beyond mission clarity. Underfunded enforcement, fragmented agencies, and politicized mandates raise the larger question: should DHS shrink to core functions?",2026-05-29 13:21:28.909000-05:00,0,0,0,0,opinion,True,True,True,0.015707577,low,left
at://did:plc:or5ksxsgdlbghycwoh67rf4e/app.bsky.feed.post/3mmz4qlzhy22w,https://bsky.app/profile/gotaklew.bsky.social/post/3mmz4qlzhy22w,gotaklew.bsky.social,"Easy to say as Europeans don't seem to have the jet fuel to fly to any sanctuary city!

This will be an easy stat to pull up before midterms. 

""We've prevented _% of immigrant flights to sanctuary cities"" (fill in blank with hyper-valuated stat)",2026-05-29 13:04:30.169000-05:00,0,0,0,0,opinion,True,True,True,0.054037213,low,right
at://did:plc:yhdludkagnazd2w7tl7apcmh/app.bsky.feed.post/3mmz4lsytls2b,https://bsky.app/profile/realsandy.bsky.social/post/3mmz4lsytls2b,realsandy.bsky.social,"Bullshit. You have legal Americans in there and people that were in the process of obtaining a visa the LEGAL way. We know you go to court houses and pick them up before they appear before a judge. It is not a Holiday Inn, it is a concentration camp.",2026-05-29 13:01:49.715000-05:00,0,0,0,0,opinion,True,True,True,0.6863638,medium,left
at://did:plc:ug7oh357ogdzesja4a33qzat/app.bsky.feed.post/3mmz4ctfxfs27,https://bsky.app/profile/joegordon.bsky.social/post/3mmz4ctfxfs27,joegordon.bsky.social,"Even when the person detained has a lawyer - even when the lawyer is present when the detention occurs - habeas is still the fastest way to get them out, unless bond is available. So for a while there, Habeas was practically the only way out of detention for people who eg didn’t enter with a visa.",2026-05-29 12:56:48.156000-05:00,2,0,0,0,opinion,True,True,True,0.016838523,low,neutral
at://did:plc:v3bkshlt2bwgh26djlhqeg5v/app.bsky.feed.post/3mmz4c4a2722k,https://bsky.app/profile/gothsockmonkey.bsky.social/post/3mmz4c4a2722k,gothsockmonkey.bsky.social,"Sanctuary cities also include Atlanta, home to Hartsfield-Jackson Atlanta International Airport, which happens to be the busiest airport *in the world*.

Just saying.",2026-05-29 12:56:23.841000-05:00,2,0,1,0,opinion,True,True,True,0.008859074,low,unclear
at://did:plc:ba3xc6oqyhhuapgambb6bvtl/app.bsky.feed.post/3mmz3iiei4c2b,https://bsky.app/profile/skocen.bsky.social/post/3mmz3iiei4c2b,skocen.bsky.social,There is no such thing as sanctuary cities... there are those that follow the laws and there are those that allow masked men with guns to accost citizens for no reason,2026-05-29 12:42:04.157000-05:00,7,0,0,0,opinion,True,True,True,0.06579731,low,right
at://did:plc:ewzmk6cknma562phoo4cq7ym/app.bsky.feed.post/3mmz3hd4ikk2x,https://bsky.app/profile/aubreygilleran.bsky.social/post/3mmz3hd4ikk2x,aubreygilleran.bsky.social,"Obviously, the idea that 1/4 of Metro Charlotte commuters are undocumented immigrants is absurd. But even if you did think it was true, literally no one would want to experience the economic effects of 1/4 of their city's population getting deleted!",2026-05-29 12:41:25.098000-05:00,12,2,1,0,opinion,True,True,True,0.18744208,medium,right
at://did:plc:ek4puso72kdsza42jtullfg4/app.bsky.feed.post/3mmz2v2yc622i,https://bsky.app/profile/fartcannonofficial.bsky.social/post/3mmz2v2yc622i,fartcannonofficial.bsky.social,"For the sake of accuracy, family separation was around during Obama’s presidency as well. Point being, current immigration policy isn’t going to just get better just by electing the other party.",2026-05-29 12:31:12.593000-05:00,0,0,1,0,opinion,True,True,True,0.018723432,low,neutral
at://did:plc:b6tw6o27ogy4zf3qfdmrtcxg/app.bsky.feed.post/3mmz2pu7ew22o,https://bsky.app/profile/axfier.bsky.social/post/3mmz2pu7ew22o,axfier.bsky.social,"Y'all, this cishet white girl, who is happy to let Palestinians be slaughtered, Hispanic people brutalized by ICE and Border Patrol, and LGBT+ people be thrown under the bus for political points, wants to moralize about people who won't support that.

lol and lmao",2026-05-29 12:28:17.713000-05:00,1,0,2,0,opinion,True,True,True,0.4838166,medium,left
at://did:plc:jhnxtnubqvp4bebtc53pgcrb/app.bsky.feed.post/3mmz2joqkrd2j,https://bsky.app/profile/amerliberal.bsky.social/post/3mmz2joqkrd2j,amerliberal.bsky.social,"One in 4 physicians practicing in the US received their medical training in another country.

So what happened when Trump's immigration changes threatened to deport these doctors? Trump quietly CAVED, and you never knew because US media DIDN""T COVER IT ‼️

- US Eases Visa Rules for Foreign Doctors",2026-05-29 12:24:50.657000-05:00,2,2,0,2,opinion,True,True,True,0.051810697,low,left
at://did:plc:77bsbb7mdntcafkctuddf735/app.bsky.feed.post/3mmz2b2zgy32h,https://bsky.app/profile/smirk4food.com/post/3mmz2b2zgy32h,smirk4food.com,"The idea sounds simple until you remember how airports, business travel, tourism, and supply chains work.

This piece argues that a plan to punish sanctuary cities by cutting international flights would hurt the economy far more than the cities it's meant to target.",2026-05-29 12:20:00.994000-05:00,0,1,0,0,opinion,True,True,True,0.017466826,low,neutral
at://did:plc:y2jwc6fghlwq6ntmmvgbwmt7/app.bsky.feed.post/3mmz24mjfzk2e,https://bsky.app/profile/freestatefemale.bsky.social/post/3mmz24mjfzk2e,freestatefemale.bsky.social,I don’t understand what the issue is. People fly in with a visa if required or just their passport. They’re allowed to come as tourists and stay for a while. I don’t know what the time is. It’s not our fault that they overstay their visas.,2026-05-29 12:17:32.119000-05:00,0,0,0,0,opinion,True,True,True,0.012754552,low,unclear
at://did:plc:katqkjdnpjfehf77ke25kayq/app.bsky.feed.post/3mmyxmlt7n22q,https://bsky.app/profile/rhg.com/post/3mmyxmlt7n22q,rhg.com,"New reforms to China's hukou system will certainly benefit migrant workers by giving them access to more social services where they live and work.

But without other changes, it may not reduce cautionary savings and boost consumption significantly.",2026-05-29 11:32:47.037000-05:00,9,3,0,1,opinion,True,True,True,0.013822667,low,neutral
at://did:plc:qyipmepnqowrzrk4abnfpwow/app.bsky.feed.post/3mmysb3jzrk2k,https://bsky.app/profile/tusk81.bsky.social/post/3mmysb3jzrk2k,tusk81.bsky.social,"The estimate is over 25x larger than the number of migrant children who were ripped from the arms of asylum-seeking parents and guardians under the first Trump admin’s cruel and chaotic “zero tolerance” policy at the southern border.

How many kids is this regime determined to traumatize?",2026-05-29 09:56:52.150000-05:00,17,9,1,1,opinion,True,True,True,0.15269235,medium,left
at://did:plc:e5inb6tzkgx45bfk6ove56gi/app.bsky.feed.post/3mmyrnbc6y22l,https://bsky.app/profile/mausraster.bsky.social/post/3mmyrnbc6y22l,mausraster.bsky.social,"The only ""swamp"" that #Trump is ""draining"" is your supply of groundwater for his buddies interests. He also waters his family swamp with trillions of gallones of your water and the tears of migrant families.",2026-05-29 09:45:47.096000-05:00,7,3,0,0,opinion,True,True,True,0.27047762,medium,left
at://did:plc:y3di62qottx2j7aandhtgaee/app.bsky.feed.post/3mmypwfi6tc2l,https://bsky.app/profile/sundermeijer.bsky.social/post/3mmypwfi6tc2l,sundermeijer.bsky.social,"Tony’s spirit. 
Anti First Nations - always
Anti women - misogynist
Anti migrant- white Australia 
Anti refugee- stop the boats
Anti science- climate denialist
Anti disability- sack the disability commissioner
Anti diversity and LBGTIQ +
Tony’s spiritual awareness died with George Pell.",2026-05-29 09:15:05.993000-05:00,0,0,0,0,opinion,True,True,True,0.37073207,medium,left
